IN,OUT,No,R2,MSE,MAE
16,3,1,0.9967735530301539,0.0009848498552059326,0.019951107109663913
16,3,2,0.98180140202844,0.005550067011191082,0.04867026535378428
16,3,3,0.9523014992964183,0.01453366572630606,0.07834418612728133
16,4,1,0.9967761039072405,0.0009849384809979334,0.019953640555615014
16,4,2,0.9818213577110262,0.005548900506798136,0.048652458807480634
16,4,3,0.9523776876495171,0.014523482808186699,0.07828989613757668
16,4,4,0.9108392589841242,0.027167151728464668,0.10681140701407599
16,5,1,0.9967766380810731,0.000985286792885949,0.01995396127563531
16,5,2,0.9818233910190822,0.005551027231873076,0.04865580993658389
16,5,3,0.9523855076726072,0.014528174806295075,0.07828919802967599
16,5,4,0.9108690761208736,0.027171612375370982,0.10679289183777352
16,5,5,0.857465366378638,0.0434129544723037,0.13549122217805987
16,6,1,0.9967822645528244,0.0009844604731377648,0.01994172992481453
16,6,2,0.981841688998851,0.005550460810960942,0.04863896317238723
16,6,3,0.9524256308058081,0.014528926666870947,0.07826669603274028
16,6,4,0.910911769969599,0.02718267728584986,0.10679461028253634
16,6,5,0.8575871863362443,0.04341462650387413,0.13550270814143714
16,6,6,0.7969060659342739,0.061858002432013864,0.16133097136602476
16,7,1,0.9967850636509521,0.000984492208278169,0.019933311997214608
16,7,2,0.9818646448318297,0.005548479861838699,0.04860845444967954
16,7,3,0.9524895650269584,0.014522540527744559,0.07822016406442454
16,7,4,0.911002280104706,0.027179369222940918,0.10675339877659133
16,7,5,0.8577233572821372,0.04341157146116909,0.13546595240077489
16,7,6,0.7971048233551074,0.06185270894424712,0.16132314166685527
16,7,7,0.7324514519247629,0.08148947832269478,0.18546790878839642
16,8,1,0.996790472262592,0.0009837058350839279,0.019915626445027118
16,8,2,0.9818867424272075,0.0055467228619412515,0.048575427342715076
16,8,3,0.952525200304315,0.014524831061409579,0.07820801968260667
16,8,4,0.9111369976564471,0.0271628023124514,0.10672930700853588
16,8,5,0.8578709987963682,0.04340534348010404,0.13546258321127136
16,8,6,0.7972839092548949,0.06185290776899322,0.1613127964602234
16,8,7,0.7327075201593292,0.08148426311536579,0.18543003877295014
16,8,8,0.6671578445628431,0.10137649337101966,0.20822918854411374
17,1,1,0.9967665139353157,0.0009852386322755243,0.019977117888580073
17,2,1,0.9967689917104744,0.000985367804080547,0.01997194270823508
17,2,2,0.9818272307360847,0.005537217101316594,0.048715754619326646
17,3,1,0.996772821452327,0.0009850731641038045,0.01996172378085809
17,3,2,0.9818489733106918,0.005535559091145911,0.04868187286274833
17,3,3,0.9524672923023589,0.014483148831800791,0.07821532905911127
17,4,1,0.9967725741876721,0.0009856364623286055,0.019972769323324688
17,4,2,0.9818492228266993,0.005538180725117529,0.04869206285100869
17,4,3,0.9524775780788408,0.01448723710450589,0.07821107272363702
17,4,4,0.9110561183711463,0.027090375059305526,0.10666937518786399
17,5,1,0.9967755131050205,0.0009856306649284742,0.019964154624438377
17,5,2,0.9818711929970069,0.0055364287948667145,0.048667654423006454
17,5,3,0.9525264199573371,0.014485179528915378,0.07818511812870613
17,5,4,0.911133881767974,0.027090886224617975,0.1065938064266435
17,5,5,0.8576446051368248,0.04335836223846453,0.13532381120439388
17,6,1,0.9967804211466577,0.0009850244599964913,0.019949295041698227
17,6,2,0.9818885452722116,0.005536138228369492,0.04864803134942441
17,6,3,0.952575151068938,0.014483264076383237,0.07815505734540171
17,6,4,0.9112201804789664,0.02708857480626487,0.10658174906415957
17,6,5,0.857786741063011,0.0433537921329578,0.13533487901184255
17,6,6,0.797039349258434,0.06181740722552494,0.161159706624152
17,7,1,0.9967842294112574,0.0009847476728939658,0.019938611479560848
17,7,2,0.9819104422995238,0.0055344682075387135,0.04862020690078563
17,7,3,0.9526303472534954,0.014479507547902762,0.0781120082541898
17,7,4,0.9113188515081845,0.02708269021733618,0.10653771916049314
17,7,5,0.857941901908879,0.04334488893689793,0.13529268222191634
17,7,6,0.7972155373296212,0.06181895772672236,0.16114779666404053
17,7,7,0.732600687574442,0.08144402438423395,0.18521600947026673
17,8,1,0.9967897180558055,0.000983936996076264,0.019912581314541274
17,8,2,0.9819318252942537,0.005532917384471416,0.04858235884759809
17,8,3,0.9526759257931116,0.014478716864499811,0.07809286162208819
17,8,4,0.9113996747221431,0.027082509670751875,0.10652315015277099
17,8,5,0.858073145785042,0.043343609003659744,0.13528072983063352
17,8,6,0.797434376367614,0.06180699711428854,0.16112148554351066
17,8,7,0.7327772319024974,0.08146301145117407,0.1852093578884258
17,8,8,0.6679588313993667,0.10113253017285907,0.2080442638720399
18,1,1,0.9968265191634059,0.0009669551241142685,0.01981173637719325
18,2,1,0.9968297042174268,0.0009668521754299514,0.01979639634193725
18,2,2,0.9820264617855524,0.0054765116822247184,0.04840366907322563
18,3,1,0.9968301352626303,0.0009671918520135901,0.01979667132147076
18,3,2,0.9820336700206969,0.005477045819334955,0.04839280126744969
18,3,3,0.95273714585288,0.014395239130235769,0.07789633331373441
18,4,1,0.9968329461496697,0.0009671992276694046,0.019800701187656655
18,4,2,0.982047388420814,0.00547771626878991,0.04837978862659392
18,4,3,0.9527867535044653,0.014392984801764703,0.07785657411664788
18,4,4,0.9114041774643347,0.026984363817108767,0.10647247561452135
18,5,1,0.9968363650386965,0.0009670300212277159,0.019784388117472785
18,5,2,0.9820717148701511,0.005475190618946292,0.0483581913231583
18,5,3,0.952838288791647,0.014390021842252734,0.07781643328570476
18,5,4,0.9115509131588814,0.02696375397007676,0.10638669695923957
18,5,5,0.8582460908800227,0.043175162741459785,0.13497597262270977
18,6,1,0.9968414531165348,0.0009663518366786055,0.019777789467977664
18,6,2,0.9820949085761721,0.005473059044882605,0.04832693375075525
18,6,3,0.9528772306165855,0.014391010796525418,0.07780138033254817
18,6,4,0.9116003872709424,0.026972565783247526,0.1063797249562298
18,6,5,0.8583737266091972,0.04317484925840009,0.13498009208662035
18,6,6,0.797735711317543,0.06160531046279259,0.1607114678078398
18,7,1,0.9968441646566751,0.0009663940335964545,0.019771969960930176
18,7,2,0.9821144772403311,0.005472044078003741,0.04830166331868903
18,7,3,0.9529345882035163,0.01438651005105001,0.07776106659734389
18,7,4,0.9117131583953229,0.026962271261824836,0.10633954350373932
18,7,5,0.8585564333189412,0.043157382585093225,0.13493971666164836
18,7,6,0.7979438135912527,0.061596942297935046,0.16070198813562478
18,7,7,0.7332872486867454,0.08123491277708547,0.18492608776849598
18,8,1,0.9968461164122747,0.0009663486985456567,0.01976477838583883
18,8,2,0.9821206677253114,0.00547327622604333,0.04829633230671967
18,8,3,0.9529359676183856,0.014394022610804575,0.07778524259502101
18,8,4,0.9117093618780208,0.02697743646424885,0.10638802142377062
18,8,5,0.8585462129243026,0.0431818704847031,0.13500584297141432
18,8,6,0.7979291347960595,0.06163143356124432,0.16077301638138883
18,8,7,0.7332820880264348,0.08127699973718307,0.18498168319706113
18,8,8,0.6684342540727297,0.10094481389143169,0.2078973361158931
19,1,1,0.9968375017488393,0.0009636087458603426,0.019795628445709246
19,2,1,0.9968379923999825,0.0009639397988532756,0.01979572915708244
19,2,2,0.9820317411658515,0.005472741486715758,0.048404401463987765
19,3,1,0.9968420007118385,0.0009635714559571556,0.01978911119860292
19,3,2,0.9820601942130247,0.005468959904355776,0.04835580250144305
19,3,3,0.9527560095510758,0.014389493657362652,0.0779175205489764
19,4,1,0.9968442959520578,0.000963733066175841,0.019784288375645068
19,4,2,0.9820771983566994,0.0054686206355417455,0.04834266982866684
19,4,3,0.9528212141921165,0.014382479441713477,0.0778768497793564
19,4,4,0.9113889240096266,0.026989009688206667,0.10644911471854443
19,5,1,0.9968485234028905,0.0009633135674242987,0.01977794513141316
19,5,2,0.9820965621749953,0.005467602401255441,0.04832817840647824
19,5,3,0.9528704543349445,0.014380207464047194,0.07783187526252297
19,5,4,0.9114680693465279,0.026989008952960337,0.10639432090554023
19,5,5,0.8584015297876755,0.04312781942531472,0.13490597231617274
19,6,1,0.996852830380157,0.0009628709829812054,0.01976708292071125
19,6,2,0.9821081732928514,0.0054690044117125846,0.048310362205487914
19,6,3,0.9529024833720228,0.01438329875665817,0.0778213457388231
19,6,4,0.9115743500005468,0.026980510297560198,0.10638073868686396
19,6,5,0.8585198397926915,0.043130306572067956,0.13491305537950785
19,6,6,0.7978321516232665,0.061575936839727785,0.16062156877034886
19,7,1,0.9968533027788367,0.0009632766384420002,0.01976927165439746
19,7,2,0.9821148314045459,0.005469984362444635,0.04830292988829496
19,7,3,0.9529138363204951,0.014387301032461837,0.07781667976419245
19,7,4,0.9115849702037201,0.026990626723348194,0.10638640975237336
19,7,5,0.8585204333798151,0.04315114156424927,0.13494331690094277
19,7,6,0.7978183634209433,0.06161084833600491,0.16069965885025123
19,7,7,0.7334693616120455,0.08114494943738307,0.1849243686517603
19,8,1,0.9968575113894216,0.0009628572820017267,0.019752107810000325
19,8,2,0.9821500638757866,0.0054642773859825515,0.04826277550150801
19,8,3,0.952948247687849,0.014390266885071475,0.07781022169914623
19,8,4,0.911636014103612,0.026999848069442754,0.10639186625908682
19,8,5,0.8586597748988227,0.04314720320164836,0.13494385700431458
19,8,6,0.7979665512075453,0.06162002158913119,0.16071474860284943
19,8,7,0.7337592374702708,0.08113159789696055,0.18489670324481194
19,8,8,0.6682105313612403,0.10101292601625757,0.20799430294747212
20,1,1,0.9968360965946771,0.0009636562777782628,0.019813904874626337
20,2,1,0.9968389532975257,0.0009636468686957253,0.019801868812536465
20,2,2,0.9820254664082406,0.005474652641636926,0.04841540235156814
20,3,1,0.9968422790755195,0.0009634865213916427,0.019791479965147008
20,3,2,0.9820539094985591,0.0054708758031024474,0.04837420481297942
20,3,3,0.9527543278657072,0.014390005862210582,0.07791106470151705
20,4,1,0.9968454431243531,0.0009633827266456561,0.019787533084096268
20,4,2,0.9820624958557148,0.005473106675273605,0.04836846493390379
20,4,3,0.9527954134672193,0.014390344807238725,0.07787439427447942
20,4,4,0.9113944055477781,0.0269873401307092,0.10642810030290993
20,5,1,0.9968489780345745,0.0009631745999099118,0.019785182911271567
20,5,2,0.9820852691441062,0.005471051225074117,0.04834495547684823
20,5,3,0.9528473294759677,0.014387263340885607,0.07783219496216479
20,5,4,0.9114924579516622,0.026981574072940644,0.10636394872234425
20,5,5,0.8581272575132324,0.04321135680469331,0.13499629912737868
20,6,1,0.9968508076459671,0.0009631462425950141,0.01977829224282526
20,6,2,0.9820891312673663,0.005472713002556069,0.0483436219039437
20,6,3,0.9528497324236842,0.014393653149137696,0.07784424393406701
20,6,4,0.9114875965277388,0.02699620407148304,0.10640323991807694
20,6,5,0.8581169264005216,0.04323605584014344,0.13506906002459448
20,6,6,0.7976267868954489,0.06161229434698903,0.1607799637951773
20,7,1,0.9968540033680499,0.0009630621719157488,0.019767020034461295
20,7,2,0.9821090458593024,0.005471753808555325,0.048319315840123896
20,7,3,0.9529159526477902,0.014386654383096114,0.07780337018655414
20,7,4,0.9115969311364002,0.026986975386352936,0.10635885130162828
20,7,5,0.8582347394067924,0.04323827797107084,0.1350391140305788
20,7,6,0.7978410946102716,0.061603921456383694,0.1607755847207746
20,7,7,0.7335082195080133,0.08113311919519169,0.1849163851200998
20,8,1,0.9968580341190031,0.0009626971178622752,0.01975898396232987
20,8,2,0.9821337057781467,0.0054692849771800205,0.048297339240106034
20,8,3,0.9529615417593044,0.014386201037853673,0.07779563356526129
20,8,4,0.9116839593848038,0.026985198262797015,0.10634631903120713
20,8,5,0.8583662495089264,0.04323680826371496,0.13503147771644045
20,8,6,0.7980306004659328,0.061600486622479925,0.16077119249889837
20,8,7,0.7337180603509464,0.0811441458083166,0.18491276477145452
20,8,8,0.6678384536228987,0.10112620466012048,0.2080935639485701
21,1,1,0.9968358482311417,0.0009637319239182842,0.01981002974978907
21,2,1,0.9968394752094571,0.0009634877635492816,0.01980484363809516
21,2,2,0.9820331259703903,0.005472319705322207,0.048412580040151545
21,3,1,0.9968423321489819,0.0009634703275712001,0.019786848875329655
21,3,2,0.9820591630187376,0.005469274264515348,0.04836910904793754
21,3,3,0.9527411542761651,0.014394018251540108,0.07792352089283062
21,4,1,0.9968450374348127,0.0009635066217951326,0.019783156131634432
21,4,2,0.9820765751779194,0.005468810780386487,0.04835598952552923
21,4,3,0.952796189453198,0.014390108247475792,0.07787717301488813
21,4,4,0.9114117827856522,0.02698204740137378,0.10643860777026544
21,5,1,0.9968454334846047,0.0009638860874892494,0.019784556195412636
21,5,2,0.9820779169012144,0.005471108884300831,0.04836184203430667
21,5,3,0.9528021090404949,0.014395314623737597,0.07788009996652319
21,5,4,0.9114387341380118,0.026987291288118716,0.10642312029154731
21,5,5,0.8580821598417916,0.04320672487617799,0.13499276492131493
21,6,1,0.9968495755487949,0.0009635230661194323,0.01977116549924573
21,6,2,0.9821002590572404,0.005469312877121456,0.04833630226980544
21,6,3,0.9528516313716959,0.014393073453614527,0.07785336850145787
21,6,4,0.9115024132055225,0.026991684997981248,0.10640855693045054
21,6,5,0.8581950015120627,0.04321226399664388,0.13500369447656452
21,6,6,0.7976399120616342,0.061608298405085665,0.1607668285117375
21,7,1,0.9968543743061771,0.0009629486191945543,0.019773982060574197
21,7,2,0.9821198748181984,0.005468441889212408,0.048313725072589665
21,7,3,0.9529030742192428,0.014390589420777195,0.07781189205828151
21,7,4,0.9115743110747647,0.026993880656208835,0.1063711474081493
21,7,5,0.8583344686082369,0.043207860653627576,0.13497278483066016
21,7,6,0.7978449276651511,0.061602753408845655,0.1607652885862115
21,7,7,0.7335129969440202,0.08113166471023803,0.18490269994847452
21,8,1,0.9968588067243959,0.0009624603918718815,0.01975462047824276
21,8,2,0.9821466565373459,0.005465320450913343,0.048282188684102265
21,8,3,0.9529471641981838,0.014390598258605593,0.07780049440499708
21,8,4,0.9116587589259444,0.026992898329216447,0.10637129315370328
21,8,5,0.8584644454882404,0.04320683178766213,0.13497402707401956
21,8,6,0.7979780846149847,0.06161650391015452,0.1607710063667327
21,8,7,0.7337200044035449,0.08114355339680075,0.18488896323197138
21,8,8,0.6678079529344348,0.10113549056000116,0.20812750763884758
22,1,1,0.9968368055223846,0.0009634403537918623,0.019798297647698943
22,2,1,0.9968395074914633,0.000963477922361491,0.01978545318082594
22,2,2,0.9820410686145444,0.005469900548375642,0.04840023484398393
22,3,1,0.9968438336503449,0.0009630121881853025,0.01977610830185839
22,3,2,0.982062069891142,0.005468388102824667,0.04835972595656236
22,3,3,0.9527771948035418,0.014383041089467901,0.0778996507465018
22,4,1,0.9968436216852135,0.0009635536976956321,0.019785068576688686
22,4,2,0.9820617624219851,0.005471146453396232,0.048372818951367545
22,4,3,0.9527864143819119,0.014387404870855242,0.0778971798713054
22,4,4,0.9113257934985537,0.026996761222199205,0.10647947872345791
22,5,1,0.9968451976141983,0.0009639581583116682,0.019778002114157568
22,5,2,0.9820881390002301,0.005467988364413007,0.04834904464847932
22,5,3,0.9528384753897015,0.014384222919682554,0.07785481018009661
22,5,4,0.91144209626727,0.026986266745834292,0.10640396007723148
22,5,5,0.8580806064916117,0.043207197791871925,0.13499319103537386
22,6,1,0.9968514856516038,0.0009629388819425349,0.01976439872538938
22,6,2,0.9821045684664899,0.005467996125802188,0.048327050610968585
22,6,3,0.9528904364527976,0.014381227351640736,0.0778289442758796
22,6,4,0.9115181952160204,0.026986871498863113,0.10638738492848726
22,6,5,0.8581968154146371,0.043211711245769474,0.13501028383457006
22,6,6,0.7976898609431964,0.06159309152495612,0.16074461148043873
22,7,1,0.9968563329431913,0.0009623490352033478,0.01975869061985616
22,7,2,0.9821280546566231,0.005465940174563664,0.04829338288621144
22,7,3,0.9529457236257501,0.014377557782556392,0.07779360910192915
22,7,4,0.9116050746036194,0.026984489414403887,0.10635717457718943
22,7,5,0.858335507971423,0.043207543648783334,0.13497984035781257
22,7,6,0.7978701513805,0.06159506698129899,0.16074786923189702
22,7,7,0.7332809318946638,0.08120231665033056,0.18497849389677984
22,8,1,0.9968602205336148,0.0009620272012798094,0.01974596225553016
22,8,2,0.9821551360679645,0.00546272467090155,0.04826923467137165
22,8,3,0.9529861673401396,0.01437866957169132,0.0777878962312902
22,8,4,0.9116966500393204,0.026981320599964432,0.10635500671221197
22,8,5,0.8584917058808372,0.043198509955021155,0.1349558115992564
22,8,6,0.7980440248241891,0.061596392205191496,0.16074655770887245
22,8,7,0.733514498225059,0.08120617733342049,0.18497380584497325
