IN,OUT,No,R2,MSE,MAE
11,2,2,0.9632119681399529,0.009257693896826137,0.0689616489990289
11,3,1,-1.034971295948441,0.5138034899313897,0.5612628338745675
11,3,2,-1.037503379435842,0.5136037325370163,0.560875786344933
11,3,3,-1.1172906104476503,0.5328153579054616,0.5739065131990695
11,4,1,0.9864871347171938,0.00341729747027619,0.04080746808015016
11,4,2,0.9579487501789007,0.010617387555821808,0.07259663226806211
11,4,3,0.8915326527577492,0.027341910184921433,0.12165436065996943
11,4,4,0.8206259919078555,0.04513939931011478,0.1520960323523861
11,5,1,0.9817609973465237,0.0046199124974245186,0.04763276862936136
11,5,2,0.9571883847422458,0.010826721162158992,0.07534880124840447
11,5,3,0.9141157663359628,0.02168463952023395,0.10736960649318915
11,5,4,0.8422790284811861,0.03975751917224148,0.1443432639305647
11,5,5,0.7642636475999645,0.059322961314600554,0.17641397255223273
12,1,1,0.9928419331998076,0.0018013247237937376,0.03095497851910296
12,2,1,0.9915385532305038,0.0021329194775028247,0.03164664833424096
12,2,2,0.9649270727025328,0.00882608850130463,0.06785180165171771
12,3,1,-0.8509749089529468,0.46734682198660177,0.5287874612183324
12,3,2,-0.8678198785666527,0.4708307583785663,0.5310488785447548
12,3,3,-0.8782026231474811,0.4726489589729586,0.5320974767522711
12,4,1,0.991558207273333,0.0021348630601787807,0.0321713075729774
12,4,2,0.9658697588632624,0.00861743703371626,0.06705182547808285
12,4,3,0.9182217777302004,0.02061424811459232,0.1041602786285995
12,4,4,0.8542578881466707,0.03667594571375891,0.1385718191272686
12,5,1,0.9855722530518424,0.0036545270430544895,0.04137676630065284
12,5,2,0.9604546054604773,0.010000719602594955,0.07148239847915247
12,5,3,0.9166731636404808,0.0210389303336628,0.10551916142143604
12,5,4,0.8346823761555496,0.04167244556137619,0.14741512274531868
12,5,5,0.7617788968848427,0.05994824786480331,0.17638991392782
12,6,1,0.9870673426232408,0.003281466676402809,0.03953876957436161
12,6,2,0.9562833291555014,0.011073368309522024,0.07410677159658619
12,6,3,0.909952292508696,0.022772357791929387,0.10857780177608836
12,6,4,0.8361038056265586,0.04138163364918597,0.1462652529357315
12,6,5,0.7458848757797338,0.06405607843937615,0.18158339935330814
12,6,6,0.6481900393307638,0.0885328396506957,0.21242144767158389
13,1,1,0.9921845428140754,0.001966756758455939,0.03287960712842813
13,2,1,0.9903648977482813,0.002428768722449301,0.03297379540081542
13,2,2,0.9625654934656693,0.009420378996951535,0.07010958778972722
13,3,1,0.9901722533404859,0.002481376784956803,0.03652292343323565
13,3,2,0.9662059300413357,0.008518641315428352,0.06722305476505945
13,3,3,0.913655041195405,0.021728675271022797,0.10678933092929968
13,4,1,0.9833891070475024,0.004200764329222311,0.04906144926965283
13,4,2,0.9556062224827774,0.011208844992064477,0.0779175384336176
13,4,3,0.9061386548606563,0.02366010171617978,0.11332410740020513
13,4,4,0.8370057584642875,0.04101743743246396,0.14611310897061608
13,5,1,0.9858317730252144,0.0035887910161953563,0.039523978738160104
13,5,2,0.9632998545334355,0.009281178464883985,0.06859639669348895
13,5,3,0.9074463537350408,0.023368578491249757,0.10976386165117778
13,5,4,0.8420746628309599,0.03980903465035939,0.14440143719734394
13,5,5,0.7500763449203366,0.06289319051113056,0.18055384492892995
13,6,1,0.9813741920596066,0.004726017731461458,0.045172802967175255
13,6,2,0.954404381060077,0.011549303093511381,0.07615832353842607
13,6,3,0.9052711377635156,0.023956185050906863,0.11219708798839415
13,6,4,0.8379996467335933,0.040902958702227654,0.14727817616471967
13,6,5,0.7513513868814474,0.06267810747052673,0.18143106334287293
13,6,6,0.6658758692381267,0.08408220743920428,0.20945975247343046
14,1,1,0.9932032480930991,0.0017103999715487096,0.029787979238215533
14,2,1,0.9921790984362853,0.001971454023325675,0.031710436963314104
14,2,2,0.9669150126915227,0.008325824176935693,0.06747289338255422
14,3,1,0.9893569197445017,0.002687237795335212,0.03826609617065654
14,3,2,0.9673354510224277,0.008233917276330872,0.06659256202505724
14,3,3,0.918827869533247,0.020426935033470754,0.10424425466274358
14,4,1,0.9890491676997939,0.0027693794568150764,0.0379364668516155
14,4,2,0.9685774055463886,0.007933791855004783,0.0646675663473147
14,4,3,0.922594537503292,0.01951198454849734,0.1021449963590084
14,4,4,0.8572054143053529,0.035934201903332255,0.13688860280636822
14,5,1,0.9859773952341618,0.0035519051252395424,0.03978548524373414
14,5,2,0.965988568864463,0.008601223733639321,0.0672217591718523
14,5,3,0.9184338399190536,0.020594382728312682,0.10480010335085385
14,5,4,0.8561183831412215,0.03626896338331031,0.14011196136170553
14,5,5,0.7770012108093207,0.05611755849141339,0.1722547202487822
